00e06739785f32c04b,map spell effects
00e1ba3212fb5ee1f6,map spell effects
00e2350591bee587b7,map spell effects
00e492176c2d7b18c4,map spell effects
00e4b15408c9d35603,map spell effects
00e5f948b282019124,map spell effects
00e8e27368cad06374,map spell effects
00fb1a3f5a2b3ef94c,map spell effects
00fce70bda499ca6e9,map spell effects
00ff789096307eba7a,map spell effects
00ffa69bd81c0068b1,map spell effects
0094170a3b52965ddd,staff of chilling steps
00a80fc9600a16acfd,staff of chilling steps
00c6a6114f2d94f246,staff of chilling steps
00076f3b7ed28fea7e,contstructed staff of life
0014cfebeaf1d79d8b,contstructed staff of life
0016fff8e62585964c,contstructed staff of life
0018d2f29e3ed80609,contstructed staff of life
00764ed7f3bea959bc,contstructed staff of life
0085273c4a07fd7323,contstructed staff of life
0089925be8c0ccd72c,contstructed staff of life
0098878cb4eec8c7c9,contstructed staff of life
00b88b126e46e01803,contstructed staff of life
00c1fd59eabd4a5f19,contstructed staff of life
00cda521ab40a0fef6,contstructed staff of life
00f670fdd57d69d93f,contstructed staff of life
006519ef283d776cdf,chainsword
0068c8f31e1808c299,chainsword
007bc8626d741366b2,chainsword
008fce1c02193e7a00,chainsword
00e3303648cdd20071,chainsword
00fa71331e5f6898ba,chainsword
0000587846a8673abf,map
0006cd3f2be9950c97,map
000abd4433be2fd995,map
0012fe294eb402e45e,map
001740ee7709963aae,map
001c997a528d363184,map
0021b0d332488aca94,map
00223a1383cbd90998,map
0022a131cbb6bf1052,map
0028b62f09e1e00573,map
002af6102cf00ac855,map
003ab54affb58fccc7,map
003c894e653abf8b76,map
00477ace38eaff92eb,map
0051871bb28d4b1da1,map
005cdfcc3fc703bf20,map
005d1291e59ceae863,map
0068e15d6dc8e6cdd9,map
006cdeccb48444b566,map
006e280d8deeaea9c3,map
0075ed42965ce25a12,map
0077e786d66fe7c753,map
007a37e98bde7a3f6b,map
008266d709de8f7bd3,map
00861af9799d0cc351,map
00881a53062bd9df2f,map
00886f7a1d6de34cd4,map
008e423babf9cd77e9,map
009bebf2919b868abf,map
00a002d3bd405e2ba6,map
00a6c19664e052e4f0,map
00aa4d7f7619319eff,map
00b7e2887c32b53d9a,map
00bac09066052edff7,map
00be2d181115f4521d,map
00c79a61ecd5c3d0dc,map
00cce6729929b90205,map
00ce5dd1eec5c8e059,map
00d8c047f5967861ec,map
00e9ab8305cd4ad7ef,map
00e9ca0b2525c15fe1,map
00f5203d9516186b1c,map
00f980b4789a2d7484,map
00301b9dc903e4ead9,cutlass
00a556612edf7b2c80,cutlass
00f0464d93771ca010,cutlass
00baa1ba0828e31949,headmaster's sword
00dc4fd55a401948fb,headmaster's sword
00fe881bf8a614c4a6,headmaster's sword
00a359f3a53ca40d48,crusher of depths
00e1d0084406d213f7,crusher of depths
000100bafac90cdf83,nidhogg staff
0097e1eb816a256ed6,nidhogg staff
00e7bcca3c2c1464ba,nidhogg staff
002e6db4080e9ed76d,pharoh's robe
0052b760e86a477bd7,pharoh's robe
0055f74373bb6bd3fd,pharoh's robe
0079650ffcae20c758,pharoh's robe
00843c09f6b38248f5,pharoh's robe
009884d0bd43908584,pharoh's robe
00cfd9182bc3c2f04f,pharoh's robe
00e17784ac32f8eb7d,pharoh's robe
00ec49ea3d13893dcc,pharoh's robe
00b40138db07c7d7d6,staff of uniqueness
00b8c70d36a3d41e6b,staff of uniqueness
00fee53b893ad03b26,staff of uniqueness
00318e80b6659d17f7,heavy metal axe
004eb3175c532f6de4,heavy metal axe
0075efef43f49a6c67,heavy metal axe
008c36525e7453f08d,heavy metal axe
00b9535bf00c188d21,heavy metal axe
009019b645abb5da67,staff of healthy steps
002952e301ecfffb14,blad of hard light
0062b7953d462777a7,blad of hard light
007daf2a4db3690585,blad of hard light
0075a1e986dcb4bf2c,staff of waving steps
002ffc5e9c69b5ee93,blade of default
007859fcaf197c738a,blade of default
00a19c2ab3bfcb470e,blade of default
00121cae3b2156aaff,spear of longinus
0029065d75c1635f0c,spear of longinus
006d4fa0f386ddfbb1,spear of longinus
0076334d4b429c93e7,spear of longinus
008a81aa0ce0320577,spear of longinus
00177902afc6e61bcc,speedster robe
0041daa86c09173965,speedster robe
004f5124de542c0c42,speedster robe
006a28050776949be4,speedster robe
0077e47932231824d2,speedster robe
007f74d02236caef96,speedster robe
00a4b079acc4123ac3,speedster robe
00e11023f329d8f91e,speedster robe
00f77cd1fc38432990,speedster robe
005dacdbf1ce578f17,excelsior line
00642aa86c1580c824,excelsior line
00a45cffd018c7f134,excelsior line
0021193e43e7df626f,druid's cane
005820aae3154d4503,druid's cane
00c868740a00152c5c,druid's cane
0075a3588f8958c81b,unknown
008403358c0dd95134,unknown
00d33d588229e33b3e,unknown
00f746184257afd44e,unknown
006b8ff7c26857061c,crystal moon sickle
0079f4c95b7490e157,crystal moon sickle
007d9a6253c2991415,crystal moon sickle
desktop.ini,all constructed staffs
00368f09b58af2d649,crusher of winters
001435a1c9c9923fb4,vizier robe
00319e85c65e905685,vizier robe
0075ec492fd9d913df,vizier robe
0086500017d92a65f1,vizier robe
008675b613b666f5e9,vizier robe
008cc40da28949b994,vizier robe
0098ff56fd18e3d042,vizier robe
00c8a32ee3a21e8dfb,vizier robe
00024f3e5ecf48afae,map
0004e66114dfdd6077,map
0005f85e8094f0e779,map
000808a31634c31365,map
00096b389798a8fdcd,map
0010cd0a0f307d412d,map
0027732c33fc2633e1,map
002e2932975c5f10ad,map
00378b19be65d6f475,map
003d3b6aedfe8d5833,map
00401c444455c9b312,map
00463eb991baf1bf76,map
005051a2ffddfd055a,map
0057d0446bc46a6a87,map
00601a2802a548e3f8,map
00676e017903c40c4d,map
006953ca830b6f36f5,map
0088cddaab3d18fc5b,map
00a07ba83202cd788f,map
00a3c39ab88e210e94,map
00a8f54d82e0785a2c,map
00accda15f310f071b,map
00ad58486bcbac3dde,map
00adc44e9348735576,map
00ae0814765aa64a04,map
00ae4bc08126690020,map
00aefcb87e7c5f5c9f,map
00b00f6d21963447c2,map
00b5555aaa9bbc0833,map
00b6be8b5e93daab11,map
00b8a3ce7391ebf68a,map
00c7b4ee643ccf688a,map
00caa88dda02c472b9,map
00cade84d865eaea8a,map
00e0f20c3881bcf757,map
00e191c85eabee9852,map
00e20e4ee6c658ad15,map
00f960ce4eeb4725f2,map
0003895308eb8df602,Shepherd's crook
0075aea9c4ad8f8fd6,Shepherd's crook
00c9af33c6e5b8e1fe,Shepherd's crook
00f9e2e4b5a9059592,Shepherd's crook
00a11894023652bb19,daemonic staff
00d8258f45d2fc7446,daemonic staff
00f55c422a551334af,daemonic staff
00f7fd7ef3ac1fe37c,daemonic staff
00589d86e02208354f,leaf blade
005daa863391e08bb1,leaf blade
00dfca832adf858267,leaf blade
00f99d26bd9587ba92,leaf blade
000e61d5f7f037209b,arctic robe
0011194c8d28737cf7,arctic robe
001ffa45c021f169b5,arctic robe
0061342152d3ea03ae,arctic robe
007e21bc49d951d145,arctic robe
008d75b76b49551b62,arctic robe
00aabfcc4df0d69f35,arctic robe
006f8191c2644f5a9f,staff of fiery steps
0004ee7aa912d9dfe9,crossbow
0030df388b413c461d,crossbow
003da348d9db044d59,dense rock staff
004086725a5e28c07b,dense rock staff
00485ded5f3565451c,dense rock staff
0017d64823fda434e4,effects
001c52c0a5124800c5,effects
0040052ff83ab80e7c,effects
0044b87412edbe053e,effects
0046af0ed0271b07c2,effects
0064d1ea7db6c23319,effects
006c5019fee26f4cd3,effects
007349e60a4bd41348,effects
0077cc152fbfb56bfa,effects
007889cb5b318eb2c7,effects
00827b86ae65c3bf85,effects
0082ef7d4f1c4318c2,effects
008335d19921d81a83,effects
008763c362b0c0df7d,effects
009b40540bba3a90ec,effects
00ae08f550610ea6de,effects
00d175ad385fe1ca62,effects
00fe19a5dc3fdfdbd8,effects
000081a15452b35d41,UI
0006472f7ab7ee0051,UI
00072c52d3151754f5,UI
000763753c0fbb50f1,UI
000776c09345b4f7e6,UI
000851487f016f2896,UI
0008befae888072a1a,UI
000a6adc3f7422408e,UI
000c70aa1cf755e0da,UI
000db35136e362ea11,UI
000f054a339f6f8ee4,UI
00104c82cdb1b8daa4,UI
00129ba7841ecaa905,UI
0015416c3f281937ed,UI
0015dde2b9bfd32518,UI
0015f4d980ac015e9c,UI
0017d249406733a72f,UI
0018f53481607872c4,UI
001928e5289cf60446,UI
0019c98641fe6a5f18,UI
0019f0037ac8737378,UI
001b77355dc07d464a,UI
001d76ab5fff1ba637,UI
001e4a48ba44873d3d,UI
001e64dad01bee3d49,UI
001e815a49c73f0fc7,UI
00202f5168f8a060ae,UI
0020dc69f840e8ba75,UI
002188aa23043fd674,UI
0021b4f05336df9384,UI
0021d4d45a2f303084,UI
002355a6b67d89c6bf,UI
00237b27999da5d72c,UI
00243a2909b1949eb4,UI
0024cfb6c676b07434,UI
0026fc87f6072b2aff,UI
0027dd0c4ffa99b824,UI
002a704362fe1b4806,UI
002c985103d14cb5b2,UI
002d6b40823c07b7d9,UI
002fbbe5d199c2db9f,UI
0032aeaacd6f3fecb3,UI
00355f2c1d3ae3f6ce,UI
00368d3ff0bc3c9ef8,UI
003709a4a6653b9511,UI
003751e7969cd571f4,UI
0037cd6f54d89a1a7c,UI
00387259e76344fdca,UI
003b5fec0f02ac6df5,UI
003c0811652a9961e0,UI
003d0e6fdf86fb8efe,UI
003eaf0ab3b3f9e0c1,UI
00412562044e2071bd,UI
00443caa1e09910ddb,UI
004463c1cc7b354bc7,UI
0044c9a24ae46e3725,UI
0045631f827f86c63d,UI
0045dd8fd8ac34638e,UI
0048af598660e3e613,UI
0048bd9a81332d0453,UI
004abdf22381564866,UI
004b7b1241f690022f,UI
004df75ce51032da57,UI
0050dcfc3290c331b6,UI
0052344e144917b81c,UI
0055352c0cc01a7262,UI
005661558e0d9281a8,UI
00571cae317cefdf7f,UI
005849917213b66139,UI
0059924de5716d87ec,UI
005adf7d5c6229cb9f,UI
005c5a540fae2a0f5a,UI
005d5d1e2229938afe,UI
005d784fd667acfb4d,UI
005e0a53d0504995fb,UI
0060c187ec085b62d7,UI
0060e3d6fb935bc92f,UI
00619e3893ee964cb6,UI
0063e2a5040debe1c5,UI
006554cbd039afdcc4,UI
00667cc8961f0578d8,UI
00668ba6f43a4fa8aa,UI
00684edfabf3a18221,UI
0069399335abdc6a59,UI
006a7d64cdc5f73eee,UI
006bb0ca47b8d15a25,UI
006cab42c716d115fe,UI
006eacaf626cd2e4ab,UI
006edb3c5e162ce9a4,UI
00722e91f6d6750c4b,UI
00733615e76db67226,UI
007352e5a3bb41b0fb,UI
007442cda65d9deced,UI
0074a5ec42ff472760,UI
0074f8dad71bc609c1,UI
0074fb57c380d37f0a,UI
0075b73ed2f1e648ed,UI
00766922032a66e374,UI
007789edab2195648d,UI
007baa324826ce8397,UI
007e8e6680ea4075e1,UI
0080a8e15700c6a55f,UI
008358fbce695c7a54,UI
00839a005737ec5dbd,UI
00876afde373a52caf,UI
0088fcfc30ed5da2cd,UI
008977714e217492f9,UI
008ba0ea7083fc9633,UI
008df9e825bbe5b539,UI
008fc0d21bc18b4d02,UI
0090b01307da5180f1,UI
00917cc3ffc904600f,UI
009244768d2a7b1b2d,UI
00924cda831fb418d5,UI
0093e6d955d6ea6ea4,UI
00955895047673be51,UI
0095f10f603673e540,UI
00998d36fa61743c32,UI
0099b5e43418138f88,UI
009b3d0bfada1e911b,UI
009b6e7451fd1f18ac,UI
009bae3b7d9ee9bfcd,UI
00a3dba429be051beb,UI
00a42f75922fa18466,UI
00a5095eacf9191878,UI
00a7264497db67a024,UI
00a7f4f73a93c2eba8,UI
00a89b131141f19c92,UI
00a8b7fdf0d0f799a4,UI
00aa5964f3511d394d,UI
00aad6b0636778a429,UI
00abf7219f0f595c1f,UI
00acfda8505e2588f9,UI
00ad18820768b187d4,UI
00adedafe9b404e5cf,UI
00af8c379b1d93554f,UI
00afbba27b37bf81f9,UI
00b08c09b6d0c9186f,UI
00b1745c97d19c1e91,UI
00b2215658830437b4,UI
00b27efeab25d67ec7,UI
00b85484edbaa5510f,UI
00ba8cc53c322236df,UI
00bd46e0adc21838a9,UI
00bde631e3e2bfb14a,UI
00bfd13fcca7bb711c,UI
00c116fa22bd64be89,UI
00c17a729768abf283,UI
00c4314da8f86c1d2b,UI
00c6f3f22eb04d30cf,UI
00c82a80492e6309b9,UI
00c8ff0365f46654ba,UI
00c94d76e7358f3a50,UI
00c983abf5ea11ce6e,UI
00cbc6684a6bf8a60a,UI
00cc2132512350d5da,UI
00cdfd479989f260d0,UI
00cec2cbc281f66fca,UI
00cfab7689a7ff38db,UI
00d03405dd19fd0b4a,UI
00d7fc88c2db9f1a47,UI
00d9be46be16dc5011,UI
00da4c2b825d5f7db4,UI
00daa853e2493b57a0,UI
00dbb449e59d125c59,UI
00dc829ab96f4e763a,UI
00dccffef73580d616,UI
00dceb147a3a6f4954,UI
00e0670fb744014d20,UI
00e07816c1aaf50b4b,UI
00e122f2883b72306a,UI
00e298443dfa447c0b,UI
00e44a884f529a24a4,UI
00e515e860deb672b6,UI
00e60d5353862f3895,UI
00e642fcb10f36a1d4,UI
00e7529ad6a3852d9c,UI
00e8698ca895a13ac8,UI
00e8da2fbb3d94e2ab,UI
00ea2b9ad0853479bb,UI
00eaca340022370af4,UI
00eccc63da8eaedba2,UI
00ed9edc4d8e2519b8,UI
00edf42d155dd4b35a,UI
00ee177466e704a621,UI
00ef9c1cb8a06b8cc1,UI
00efcac1c006853681,UI
00f09411538e3cbc31,UI
00f139f6f8c138258e,UI
00f27dd22f8fcb3f7a,UI
00f330021ef29c69dc,UI
00f43024f2cf4728d5,UI
00f53e77cecec18318,UI
00f573e1de91f0f8cb,UI
00f63cb2b830cc3b30,UI
00f82ac2aa6730b69b,UI
00f918244594d885c5,UI
00f97228529f970a8e,UI
00fa064f7f4fc914a8,UI
00fcff781b2f57a0b7,UI
00fda172d6cde843fc,UI
00fdee5dddee689f9d,UI
00fef0ecdfb53ca362,UI
00ff0a75d80e16dca3,UI
00ffcb938b59fb2059,UI
0048b9f9aa1312e50c,vendetta dagger
00882690f573eb88db,vendetta dagger
008ecde1fc2a20612b,vendetta dagger
001854419a65dc5a27,rusty knife
0072394a9b05c9b63d,rusty knife
000f7de3c581ed74fd,warlock's robe
0013c128c85f6383ca,warlock's robe
00393d47031b7b75ba,warlock's robe
00413f665a9c077535,warlock's robe
0050b29b1f6018f04a,warlock's robe
0084aef0f662f4870b,warlock's robe
0097f0652080982fdd,warlock's robe
00a8d0f86adbf451d5,warlock's robe
00d69bd341246fceff,warlock's robe
00ed8f03aa57b7e774,warlock's robe
00f71ef03692d5319f,warlock's robe
0042575d6800726600,knights robe
0044423892a77fc6f0,knights robe
005ab66ac737f5f329,knights robe
0060774489d3df8467,knights robe
0076f0d26b3103b56d,knights robe
00a081045504c2746e,knights robe
00d878c6284a329de0,knights robe
00e12eb288b6421200,knights robe
00e68b494f31aa0789,knights robe
004b48073bcd7709dc,hard package
00b612699c707f7e1c,hard package
00baec7a9fcca20b7f,hard package
0012924c1de665d6f6,staff of six paths
001b434646b34ff69a,staff of six paths
006776138befdb1deb,staff of six paths
001fbad6809bfb5c00,map
007945919bdf332ae0,map
00945c0fb6cc2dab25,map
009e833b820428b26f,map
00d44f100c0d10e653,map
00008df0fab678e9e3,electromancer robe
000d661e409257b993,electromancer robe
0014255d5c070f5c10,electromancer robe
006d568db726b50620,electromancer robe
00805a8a8bc951cdc6,electromancer robe
008953e7d24208a6b7,electromancer robe
00d9b12becc9978811,electromancer robe
00d9dc83b0326f66ac,My mod name
0021801340f9aebff4,snowball
0042539949f5cc94c9,snowball
001e75cd63eb4bb52d,board of glamour
0074db6eb8d80a06a6,board of glamour
00ca0e942918fe0f30,board of glamour
00308cca83e9afe1ba,illusionist robe
007654ab393366a68f,illusionist robe
0090af0ba97dc9f242,illusionist robe
009503f80783e6ca45,illusionist robe
00b0de1569cd0781d3,illusionist robe
00d357e30be465e181,illusionist robe
00d65ec2c1fd71bb75,illusionist robe
00fcb63a6dd02881b5,illusionist robe
00677b0d6f0453b25e,paradoxical staff
00aba6578a7f861c7b,paradoxical staff
00d5392cd544e03138,paradoxical staff
008980506436dd8ee9,yggdrasil staff
0091cea3154d3a99b1,yggdrasil staff
00e17aa8904327eaa8,yggdrasil staff
0000dd29bddc24028d,map
0003cf9fe2ec52bf43,map
001b70d948428c60df,map
00236fd48627d470af,map
00255a8bdf1b08936c,map
0025fcc97475f6437b,map
002885da7820d7b186,map
002c22b3124d5c9bfa,map
0037461438cd6a19d1,map
003ec84e7085251f61,map
006ed98092f323740f,map
00844d2dc8d5733c41,map
008cbf75ee4608f5d0,map
00a75275f6240f5d33,map
00b9b183663acbcc26,map
00d0a29d3b31a9c570,map
00fa03b755bb7bcc1c,map
004de71d12867a60b8,jotun hunter's staff
00d5669b265c320592,jotun hunter's staff
00f2fbc627f61773d8,jotun hunter's staff
0004c0dbc7495333fc,fire fighter's staff
0015ca1110cd637bd4,fire fighter's staff
00d7958c06f41a1bc2,fire fighter's staff
001f2273fe4e09a73e,wurstmacher's cleaver
004e63df9b763f8b4d,wurstmacher's cleaver
008b8e1620baded8f4,wurstmacher's cleaver
004739c041169a4c81,marble pedestal
00bf58393cbdd7cf3a,marble pedestal
00f3efe2936c5a5f21,marble pedestal
00762397fc3e246582,count's robe
00b6c10b1614990a50,count's robe
00ef6bc7d81cccdc09,count's robe
00ed07e711d3879bb2,staff of living steps
0073ac22faf8805420,crystalline lightning
0084401bb25840f85e,crystalline lightning
00b0c5971642bcd73e,crystalline lightning
00f14afa035b14d7ec,crystalline lightning
00098db079f481fb63,effects
000e9aaca8db5e3ee3,effects
00105405d0d0aebe96,effects
00117645d4ba511ba0,effects
001d8427e68a2bc2e6,effects
00298267a33e63d2a3,effects
002de208656fddbb0e,effects
003a259ca88710dda5,effects
003ad54bd48f83707e,effects
00419f50eca8f3a726,effects
0041cf22e63456eff0,effects
0045845b5b9dfa2f4d,effects
004df0645288809fd5,effects
00585d133589f82d22,effects
0069e378d3d02af7e0,effects
0099dcfa5ea6330f6c,effects
009b712306e48dbe43,effects
009e6b47c0cde048f4,effects
00af39fc3e6a2a8843,effects
00b958d0276cf06296,effects
00bf4adc4d0308eef5,effects
00d8925577b7fd23f0,effects
00e25623246d002455,effects
00e461aeb2229b43f0,effects
00e49635c3e92aadcc,effects
00e67a8d16ad1a6ac8,effects
00f58c1554a536e469,effects
00fa7f8183b72c6bfe,effects
0045abe8043f85ac10,crusher of ruin
00d2c2e7e6ebbe92d0,staff of chilling steps
000a9c59f3efc5fa36,fire longsword +1
002f2ed700a2249c12,fire longsword +1
006ee45b79d1602c7a,fire longsword +1
00428cdb2493ecd6ef,crusher of inferno
001ff23611a7e3b444,map
00a9469c9eb40324fd,map
00b036f98b043b1955,map
00de3e3be5d7e5d5bd,map
003636f16c394019ff,map
003df9943dfdf9a095,map
0079253789801fa5bb,map
00a5041a4ca7ac021b,map
00ae9d463a351bb7d8,map
00ca23298ae4305d43,thunder staff
00d6bb3bc1a4fa1846,thunder staff
00d8629df282692bae,thunder staff
001266bd57312be256,crossbow
00143d2061233c5374,grimnir's robe
0017c3af2c16f93378,grimnir's robe
0021638b3cf7898de5,grimnir's robe
00779d9e9b637517cf,grimnir's robe
0081f13ce49cb0bf12,grimnir's robe
00b976db7a0a341278,grimnir's robe
00392e690e32b3f977,double axe
0083d793460d9d355d,double axe
00d5850895335c874d,double axe
0001c5c30041ea584f,merfolk robe
002d70a8f8e17992ad,merfolk robe
00568dc426e84532c2,merfolk robe
0060e0244e3d8f7346,merfolk robe
0072fddb06b7bee371,merfolk robe
008985227a38476dc9,merfolk robe
00a9550f5750c2d807,merfolk robe
00dccd294473dae2cb,merfolk robe
0029a8053fd6510027,wave bender's robe
002b4bb6f01fd3fb3c,wave bender's robe
0043b9a35a73bc1dfb,wave bender's robe
004470edb1d16d4301,wave bender's robe
004a6ce15a73a282d1,wave bender's robe
007985149d15ce31a0,wave bender's robe
008163549223069bb7,wave bender's robe
00933767368c607135,wave bender's robe
001a76f349f7546875,sacrificial dagger
0058e7d82b3a58495d,sacrificial dagger
005da8add11060911f,sacrificial dagger
00273cca7519851e25,mistletoe staff
009ba6e5b3a859620d,mistletoe staff
00bdef260dc780cde9,mistletoe staff
00fcf68b3bb7d0a694,mistletoe staff
0003338421a970a4bb,exotic blade
002fc4bb510cd4e797,exotic blade
0043983a87f2a9eca0,exotic blade
0099d800760b5ff560,beareded axe
00a870d43d6a3c766a,beareded axe
00b00259bc2194eb80,beareded axe
0001734280e034039a,weirdo's winter robe
002a5bc0e87a2a3301,weirdo's winter robe
002ea1456bdf2724da,weirdo's winter robe
0086048ae8d3bec08f,weirdo's winter robe
008643f3e01866ce03,weirdo's winter robe
009bc6e73e3703312e,weirdo's winter robe
00c394b7f779ea3344,weirdo's winter robe
00dbc5fae005747eff,weirdo's winter robe
00ef8a19335e166e99,weirdo's winter robe
004f9def49a77398e8,sisterhood
0052efc5a3fecbb658,sisterhood
006c5f8f095452df4a,sisterhood
003048b5499e59867f,sickle
0060b9005deb775de5,sickle
00d0216f29dd881ae5,sickle
0081945c0647de4ba4,map
000574e4cc2cb1d2b4,map
0005942d705b3b9e22,map
00152ca6d6c678ead0,map
002270a00689b477de,map
002e121b944083c498,map
0044c083b1608c69dd,map
004e3b9da7540f98eb,map
0062cfad7c4de56506,map
00647e99fd7afb7d98,map
00648394baff46bd49,map
006a63a069a19e22e7,map
006cf7b20a7c83ce0f,map
0071c2018ee6e74e16,map
007c07bd1c60fdfe46,map
008b865dd4e7099e33,map
008d0035347b02c0ab,map
008e219422caf8838a,map
008ee3a55f8b124e49,map
008fdf31f7a91debb2,map
00a0e204615f3ca107,map
00a7b1f79d6f6c27e7,map
00b01cfa307c7e6d89,map
00c02066fa5f0706e0,map
00cd301b45fc13d4a4,map
00dc66d928d65e9b52,map
00fd5ebfd2789113fa,map
0012489f36f8cbc67a,map
002b516e8999367124,map
0008d9ff5fac9f2345,earth fissure projectile
0050992d5f14a84a04,earth fissure projectile
007ecd280aaeadc1c9,earth fissure projectile
009a816b45b83e195f,earth fissure projectile
00bebff7349a53475c,earth fissure projectile
0072ca964aa66de191,crossbow
0033ff6cba1a8fc901,magma staff
00a62241125208297c,magma staff
00ac0f1859bb2bc941,magma staff
0032b0aa1a9ee73f26,crossbow
005b53478d1453dc67,crossbow
001176eee3d464a029,golden protector
006e85f30e5ea552aa,golden protector
009de0a61e3fef7802,golden protector
0018cf5abe47cdab44,ranger robe
002afd445b896d7e3b,ranger robe
0049786267989cbdba,ranger robe
00519b7efa481fc239,ranger robe
005b78d976f8353517,ranger robe
0071dedee688e808bd,ranger robe
00885f1de82eab7e25,ranger robe
00c69d0457616be44d,ranger robe
001a7ab224394d2104,staff of aeons
0059dd4fa15f161d0b,staff of aeons
00c4a227dd83f3ecc5,staff of aeons
0022afc497a7d0bfb6,wizard robe
0038bf0d515c3015ce,wizard robe
005ad766e064e704f5,wizard robe
005c61f1fd37baa81c,wizard robe
00a5319cd93a3bb6b6,wizard robe
00c3e6ca94eb56296b,wizard robe
00e9bc9b429bc5524f,wizard robe
000fcd425aa0d39ed9,lantern staff
00ac1312ba584a9dcf,lantern staff
00b8870efe45c5f25e,lantern staff
00d712732a177b1cdc,blade of hard light
00f742ae83c24e161c,blade of hard light
00737faae01f6b218c,gungnir
00b595822b2d6852d0,gungnir
00d44392e63595982d,gungnir
0010a51fa801710fb6,pitchfork
00cbd87d1de70523b0,pitchfork
00f83a3dfcdf9c49d6,pitchfork
